row,date,cpu00,densityestimate,logdensityestimate
405,2026-06-10T10:22:25,2.02,0.010852266333826811,-1.96448
406,2026-06-10T10:22:26,0.00,0.0066461561812398455,-2.17743
407,2026-06-10T10:22:27,2.00,0.009689793124446565,-2.01369
408,2026-06-10T10:22:28,0.00,0.014002232696758059,-1.8538
409,2026-06-10T10:22:29,4.04,0.0006752358349748339,-3.17054
410,2026-06-10T10:22:30,2.02,0.01652901344821569,-1.78175
411,2026-06-10T10:22:31,0.00,0.007832284762349475,-2.10611
412,2026-06-10T10:22:32,1.01,0.012576365130472469,-1.90044
413,2026-06-10T10:22:33,1.02,0.006873408513062966,-2.16283
414,2026-06-10T10:22:34,1.02,0.00310966447828447,-2.50729
415,2026-06-10T10:22:35,1.01,0.019512893654491676,-1.70968
416,2026-06-10T10:22:36,1.03,0.010086950498422214,-1.99624
417,2026-06-10T10:22:37,5.00,0.004644105746958042,-2.3331
418,2026-06-10T10:22:38,0.00,0.002280370050591987,-2.64199
419,2026-06-10T10:22:39,0.00,0.014916169361049635,-1.82634
420,2026-06-10T10:22:40,1.01,0.009743773397597561,-2.01127
421,2026-06-10T10:22:41,0.00,0.021501599665475123,-1.66753
422,2026-06-10T10:22:42,1.04,3.9645656620358395e-11,-10.4018
423,2026-06-10T10:22:43,1.01,0.034523505536472175,-1.46189
424,2026-06-10T10:22:44,0.00,0.0006456021820190929,-3.19004
425,2026-06-10T10:22:45,0.00,0.009694934995942492,-2.01346
426,2026-06-10T10:22:46,1.01,0.003896685604025054,-2.4093
427,2026-06-10T10:22:47,0.00,1.5781294614587714e-05,-4.80186
428,2026-06-10T10:22:48,1.02,0.006329274087869152,-2.19865
429,2026-06-10T10:22:49,1.01,0.018495499083116578,-1.73293
430,2026-06-10T10:22:50,0.00,0.014391490919635543,-1.84189
431,2026-06-10T10:22:51,0.00,0.018370874177604093,-1.73587
432,2026-06-10T10:22:52,0.00,0.01739025133563206,-1.75969
433,2026-06-10T10:22:53,0.00,0.01743151660349888,-1.75866
434,2026-06-10T10:22:54,1.01,0.008021290643953996,-2.09576
435,2026-06-10T10:22:55,0.00,0.006726112285240143,-2.17224
436,2026-06-10T10:22:56,0.00,0.013290935404659426,-1.87644
437,2026-06-10T10:22:57,0.00,0.015473962790668955,-1.8104
438,2026-06-10T10:22:58,2.00,0.011538129755859213,-1.93786
439,2026-06-10T10:22:59,0.00,0.008799839691690544,-2.05553
440,2026-06-10T10:23:00,1.01,0.025567990782433953,-1.5923
441,2026-06-10T10:23:01,1.01,0.0023781886969310834,-2.62375
442,2026-06-10T10:23:02,2.04,0.015030163611005483,-1.82304
443,2026-06-10T10:23:03,0.00,0.003967181937621101,-2.40152
444,2026-06-10T10:23:04,0.00,0.015847197399234392,-1.80005
445,2026-06-10T10:23:05,3.06,0.0008634830563433246,-3.06375
446,2026-06-10T10:23:06,1.02,0.013358104324439735,-1.87426
447,2026-06-10T10:23:07,0.00,0.002161695099982269,-2.66521
448,2026-06-10T10:23:08,1.01,0.0033850958948673827,-2.47043
449,2026-06-10T10:23:09,0.00,0.017745535595173393,-1.75091
450,2026-06-10T10:23:10,1.02,0.013590981401395693,-1.86675
451,2026-06-10T10:23:11,1.01,0.00010108314843408781,-3.99532
452,2026-06-10T10:23:12,2.06,0.0017162136099878676,-2.76543
453,2026-06-10T10:23:13,2.02,0.00848281842311712,-2.07146
454,2026-06-10T10:23:14,0.00,0.006923442878692758,-2.15968
455,2026-06-10T10:23:15,0.00,0.009930745898246723,-2.00302
456,2026-06-10T10:23:17,0.00,3.5061645179717975e-05,-4.45517
457,2026-06-10T10:23:18,3.06,0.005446534330610975,-2.26388
458,2026-06-10T10:23:19,1.03,0.004602005377939734,-2.33705
459,2026-06-10T10:23:20,5.15,0.0016874979066301909,-2.77276
460,2026-06-10T10:23:21,1.02,0.011247941974049634,-1.94893
461,2026-06-10T10:23:22,2.00,0.02248967331723497,-1.64802
462,2026-06-10T10:23:23,0.00,0.006220720525368044,-2.20616
463,2026-06-10T10:23:24,0.00,0.00308523006835367,-2.51071
464,2026-06-10T10:23:25,3.06,0.0013408517614206424,-2.87262
465,2026-06-10T10:23:26,1.02,0.011799223342301346,-1.92815
466,2026-06-10T10:23:27,1.01,0.012106731272578839,-1.91697
467,2026-06-10T10:23:28,1.02,0.01942488816719943,-1.71164
468,2026-06-10T10:23:29,1.01,0.014187547514468492,-1.84809
469,2026-06-10T10:23:30,1.02,0.02467728486869036,-1.6077
470,2026-06-10T10:23:31,0.00,0.003161968019851285,-2.50004
471,2026-06-10T10:23:33,1.02,0.020270566171972225,-1.69313
472,2026-06-10T10:23:34,0.00,0.002096616738682693,-2.67848
473,2026-06-10T10:23:35,1.02,0.00010307824185192021,-3.98683
474,2026-06-10T10:23:36,1.01,0.00033016115286709955,-3.48127
475,2026-06-10T10:23:37,5.05,0.007811276785076998,-2.10728
476,2026-06-10T10:23:38,1.01,0.0016064485620339419,-2.79413
477,2026-06-10T10:23:39,0.00,0.020293984529959903,-1.69263
478,2026-06-10T10:23:41,1.01,0.027002383595103208,-1.5686
479,2026-06-10T10:23:42,1.02,0.01961071693664187,-1.70751
480,2026-06-10T10:23:43,1.01,0.00953578849597275,-2.02064
481,2026-06-10T10:23:45,1.02,0.008583102584835056,-2.06636
482,2026-06-10T10:23:46,1.02,0.019715579240189407,-1.70519
483,2026-06-10T10:23:47,1.01,0.012034042071974454,-1.91959
484,2026-06-10T10:23:48,1.02,0.009925416379904406,-2.00325
485,2026-06-10T10:23:49,2.00,0.01270729081308884,-1.89595
486,2026-06-10T10:23:50,1.02,0.009229259758432183,-2.03483
487,2026-06-10T10:23:51,0.00,0.005466398403244701,-2.2623
488,2026-06-10T10:23:52,0.00,0.021329779566545335,-1.67101
489,2026-06-10T10:23:53,1.02,0.031490387171576706,-1.50182
490,2026-06-10T10:23:54,0.00,0.013314501507831526,-1.87568
491,2026-06-10T10:23:55,1.01,0.006116213945298044,-2.21352
492,2026-06-10T10:23:56,1.02,0.011616726057273128,-1.93492
493,2026-06-10T10:23:57,2.00,0.013123935533703232,-1.88194
494,2026-06-10T10:23:58,1.01,0.012229726049419052,-1.91258
495,2026-06-10T10:23:59,2.02,0.02383264104931263,-1.62283
496,2026-06-10T10:24:00,0.00,0.017336518944636458,-1.76104
497,2026-06-10T10:24:01,2.00,0.009703410830337366,-2.01308
498,2026-06-10T10:24:02,0.00,0.01436882911330629,-1.84258
499,2026-06-10T10:24:03,2.00,0.005487718862783581,-2.26061
500,2026-06-10T10:24:04,6.06,9.206492424821746e-05,-4.03591
501,2026-06-10T10:24:05,1.02,0.01401950291383385,-1.85327
502,2026-06-10T10:24:06,1.01,0.014309153757333678,-1.84439
503,2026-06-10T10:24:07,1.01,0.01437251238413036,-1.84247
504,2026-06-10T10:24:08,0.00,0.017852918791702328,-1.74829
505,2026-06-10T10:24:09,1.01,0.011205875732629676,-1.95055
506,2026-06-10T10:24:10,1.02,0.003489377682848513,-2.45725
507,2026-06-10T10:24:11,1.01,0.012812311036056453,-1.89237
508,2026-06-10T10:24:13,2.00,0.008369021297919164,-2.07733
509,2026-06-10T10:24:14,0.00,0.0069526382825264785,-2.15785
510,2026-06-10T10:24:15,3.06,0.011921162761327568,-1.92368
511,2026-06-10T10:24:16,0.00,0.007880135039166954,-2.10347
512,2026-06-10T10:24:17,0.00,0.006055697199588889,-2.21784
513,2026-06-10T10:24:18,0.98,0.0036485301250581315,-2.43788
514,2026-06-10T10:24:19,1.94,0.008863473495755208,-2.0524
515,2026-06-10T10:24:20,0.00,0.00622581836327935,-2.2058
516,2026-06-10T10:24:21,1.02,0.015531476034142636,-1.80879
517,2026-06-10T10:24:22,0.00,0.003383778714828741,-2.4706
518,2026-06-10T10:24:23,1.01,0.01665694483531191,-1.7784
519,2026-06-10T10:24:24,2.04,0.025169772350566406,-1.59912
520,2026-06-10T10:24:25,1.05,0.008691332619337449,-2.06091
521,2026-06-10T10:24:26,5.94,0.016057922846207794,-1.79431
522,2026-06-10T10:24:27,6.93,0.006658037843632136,-2.17665
523,2026-06-10T10:24:28,0.00,0.012617450308836053,-1.89903
524,2026-06-10T10:24:29,1.02,0.0033098195475048677,-2.4802
525,2026-06-10T10:24:30,0.00,0.00926503517816992,-2.03315
526,2026-06-10T10:24:31,0.00,0.005638053835465565,-2.24887
527,2026-06-10T10:24:32,0.00,0.005113165375614452,-2.29131
528,2026-06-10T10:24:33,0.00,0.0013726919112205945,-2.86243
529,2026-06-10T10:24:34,1.01,0.007243935029812853,-2.14003
530,2026-06-10T10:24:35,1.02,0.018459533465688377,-1.73378
531,2026-06-10T10:24:36,1.01,0.029527133287707626,-1.52978
532,2026-06-10T10:24:37,0.00,0.018274451340295983,-1.73816
533,2026-06-10T10:24:38,1.02,0.015104068651461897,-1.82091
534,2026-06-10T10:24:39,1.01,0.009379165918334856,-2.02784
535,2026-06-10T10:24:40,1.01,0.021079615273674527,-1.67614
536,2026-06-10T10:24:41,0.00,0.023644569975193052,-1.62627
537,2026-06-10T10:24:42,1.02,4.9345136390450043e-05,-4.30676
538,2026-06-10T10:24:43,0.00,0.026151818422360067,-1.5825
539,2026-06-10T10:24:44,2.04,0.02809376006074594,-1.55139
540,2026-06-10T10:24:45,1.01,0.0062103074036448346,-2.20689
541,2026-06-10T10:24:46,1.02,0.013298707223244452,-1.87619
542,2026-06-10T10:24:47,1.01,0.028658937276630908,-1.54274
543,2026-06-10T10:24:48,0.00,0.01682793496936911,-1.77397
544,2026-06-10T10:24:49,0.00,0.026788091512796198,-1.57206
545,2026-06-10T10:24:50,1.02,0.01579189753565114,-1.80157
546,2026-06-10T10:24:51,1.01,0.013841144743466878,-1.85883
547,2026-06-10T10:24:52,0.00,0.015753080812309476,-1.80263
548,2026-06-10T10:24:53,2.00,0.022846824827143158,-1.64117
549,2026-06-10T10:24:54,0.00,0.02415688639039389,-1.61696
550,2026-06-10T10:24:55,0.00,0.011278893817564225,-1.94773
551,2026-06-10T10:24:56,1.02,0.003832084473562789,-2.41656
552,2026-06-10T10:24:57,1.01,0.012573081257191015,-1.90056
553,2026-06-10T10:24:58,4.04,0.0005662910614651178,-3.24696
554,2026-06-10T10:24:59,0.00,0.003370589850372602,-2.47229
555,2026-06-10T10:25:00,2.02,0.00932313531838102,-2.03044
556,2026-06-10T10:25:01,1.02,0.0028802052591976493,-2.54058
557,2026-06-10T10:25:02,66.00,6.067407030419355e-06,-5.217
558,2026-06-10T10:25:03,9.68,4.479567896335826e-21,-20.3488
559,2026-06-10T10:25:04,0.00,8.926100558005808e-26,-25.0493
560,2026-06-10T10:25:05,0.00,3.274087981293069e-28,-27.4849
561,2026-06-10T10:25:06,0.00,1.2392046457087283e-28,-27.9069
562,2026-06-10T10:25:07,0.00,3.2147479102359407e-28,-27.4929
563,2026-06-10T10:25:08,39.80,1.605437280453543e-20,-19.7944
564,2026-06-10T10:25:09,25.25,5.192904284817548e-15,-14.2846
565,2026-06-10T10:25:10,23.47,6.994881931911404e-12,-11.1552
566,2026-06-10T10:25:11,12.37,9.250147816379256e-14,-13.0339
567,2026-06-10T10:25:12,12.24,7.70374085335819e-13,-12.1133
568,2026-06-10T10:25:13,42.86,5.912309109818218e-14,-13.2282
569,2026-06-10T10:25:14,21.65,1.5251198049256223e-11,-10.8167
570,2026-06-10T10:25:15,21.43,5.3735780992537336e-12,-11.2697
571,2026-06-10T10:25:16,21.43,3.3979424445158868e-28,-27.4688
572,2026-06-10T10:25:17,32.99,9.421596271011625e-22,-21.0259
573,2026-06-10T10:25:18,19.59,1.281677798001773e-12,-11.8922
574,2026-06-10T10:25:19,2.08,2.6487880866711236e-18,-17.577
575,2026-06-10T10:25:20,1.01,0.005179610107139574,-2.2857
576,2026-06-10T10:25:21,1.02,0.014047371530023637,-1.8524
577,2026-06-10T10:25:22,1.01,0.01571246251305192,-1.80376
578,2026-06-10T10:25:23,1.01,0.0055572324309544376,-2.25514
579,2026-06-10T10:25:24,2.04,0.011327098476569798,-1.94588
580,2026-06-10T10:25:25,1.03,0.011719068911579759,-1.93111
581,2026-06-10T10:25:26,2.04,0.024832492426778697,-1.60498
582,2026-06-10T10:25:27,2.00,0.014869799928466385,-1.82769
583,2026-06-10T10:25:28,1.01,0.019835726297472482,-1.70255
584,2026-06-10T10:25:29,4.08,0.0002990845483551971,-3.52421
585,2026-06-10T10:25:30,0.00,0.013854996176210057,-1.85839
586,2026-06-10T10:25:31,0.00,0.013969952257680919,-1.85481
587,2026-06-10T10:25:32,2.00,0.0026347597268340447,-2.57926
588,2026-06-10T10:25:33,0.00,0.008243735828147759,-2.08388
589,2026-06-10T10:25:34,1.01,0.0013075197937618725,-2.88355
590,2026-06-10T10:25:35,1.01,0.0095891575510268,-2.01822
591,2026-06-10T10:25:36,0.00,0.010158037274643265,-1.99319
592,2026-06-10T10:25:37,0.00,0.0002062804379282938,-3.68554
593,2026-06-10T10:25:38,1.02,0.001349680974288192,-2.86977
594,2026-06-10T10:25:39,0.00,0.00925298308188181,-2.03372
595,2026-06-10T10:25:40,2.00,0.0009973119516213905,-3.00117
596,2026-06-10T10:25:41,1.01,0.0056375596601884815,-2.24891
597,2026-06-10T10:25:42,0.00,0.0062472804031972985,-2.20431
598,2026-06-10T10:25:43,0.00,0.007958409622262002,-2.09917
599,2026-06-10T10:25:45,1.01,0.0005051898801299762,-3.29655
600,2026-06-10T10:25:46,1.01,0.011317364467518333,-1.94625
